session_id,finger_1,finger_2,finger_3,finger_1_name,finger_2_name,finger_3_name,key_1,key_2,key_3,key_1_type,key_2_type,key_3_type,vowel_count,vowel_pattern,hand_pattern,interval_1_2_ms,interval_2_3_ms,avg_interval_ms,has_error,same_finger,same_hand_all,alternating,pattern_type
1778551159_clean,R4,R3,L4,右人差し指,右中指,左人差し指,u,i,t,母音,母音,子音,2,VVC,RRL,102,98,100.0,False,False,False,False,混合
1778551159_clean,R3,L4,R2,右中指,左人差し指,右薬指,i,t,o,母音,子音,母音,2,VCV,RLR,98,51,74.5,False,False,False,True,左右交互
1778551159_clean,L4,R2,R3,左人差し指,右薬指,右中指,t,o,k,子音,母音,子音,1,CVC,LRR,51,165,108.0,False,False,False,False,混合
1778551159_clean,R2,R3,R2,右薬指,右中指,右薬指,o,k,o,母音,子音,母音,2,VCV,RRR,165,53,109.0,False,False,True,False,同手3連
1778551159_clean,R3,R2,L1,右中指,右薬指,左小指,k,o,a,子音,母音,母音,2,CVV,RRL,53,88,70.5,False,False,False,False,混合
1778551159_clean,R2,L1,L4,右薬指,左小指,左人差し指,o,a,r,母音,母音,子音,2,VVC,RLL,88,58,73.0,False,False,False,False,混合
1778551159_clean,L1,L4,R4,左小指,左人差し指,右人差し指,a,r,u,母音,子音,母音,2,VCV,LLR,58,71,64.5,False,False,False,False,混合
1778551159_clean,L4,R4,L4,左人差し指,右人差し指,左人差し指,r,u,f,子音,母音,子音,1,CVC,LRL,71,123,97.0,False,False,False,True,左右交互
1778551159_clean,R4,L4,L1,右人差し指,左人差し指,左小指,u,f,a,母音,子音,母音,2,VCV,RLL,123,62,92.5,False,False,False,False,混合
1778551159_clean,L4,L1,L3,左人差し指,左小指,左中指,f,a,e,子音,母音,母音,2,CVV,LLL,62,162,112.0,False,False,True,False,同手3連
1778551159_clean,L1,L3,L4,左小指,左中指,左人差し指,a,e,t,母音,母音,子音,2,VVC,LLL,162,87,124.5,False,False,True,False,同手3連
1778551159_clean,L3,L4,L4,左中指,左人差し指,左人差し指,e,t,t,母音,子音,子音,1,VCC,LLL,87,145,116.0,False,True,True,False,同指連打
1778551159_clean,L4,L4,L3,左人差し指,左人差し指,左中指,t,t,e,子音,子音,母音,1,CCV,LLL,145,62,103.5,False,True,True,False,同指連打
1778551159_clean,L4,L3,L4,左人差し指,左中指,左人差し指,t,e,t,子音,母音,子音,1,CVC,LLL,62,80,71.0,False,False,True,False,同手3連
1778551159_clean,L3,L4,L4,左中指,左人差し指,左人差し指,e,t,t,母音,子音,子音,1,VCC,LLL,80,138,109.0,False,True,True,False,同指連打
1778551159_clean,L4,L4,R2,左人差し指,左人差し指,右薬指,t,t,o,子音,子音,母音,1,CCV,LLR,138,102,120.0,False,True,False,False,同指連打
1778551159_clean,L4,R2,R3,左人差し指,右薬指,右中指,t,o,k,子音,母音,子音,1,CVC,LRR,102,111,106.5,False,False,False,False,混合
1778551159_clean,R2,R3,R3,右薬指,右中指,右中指,o,k,i,母音,子音,母音,2,VCV,RRR,111,166,138.5,False,True,True,False,同指連打
1778551159_clean,R3,R3,R3,右中指,右中指,右中指,k,i,k,子音,母音,子音,1,CVC,RRR,166,169,167.5,False,True,True,False,同指連打
1778551159_clean,R3,R3,R4,右中指,右中指,右人差し指,i,k,u,母音,子音,母音,2,VCV,RRR,169,77,123.0,False,True,True,False,同指連打
1778551159_clean,R3,R4,R4,右中指,右人差し指,右人差し指,k,u,u,子音,母音,母音,2,CVV,RRR,77,70,73.5,False,True,True,False,同指連打
1778551159_clean,R4,R4,R4,右人差し指,右人差し指,右人差し指,u,u,n,母音,母音,子音,2,VVC,RRR,70,154,112.0,False,True,True,False,同指連打
1778551159_clean,R4,R4,L1,右人差し指,右人差し指,左小指,u,n,a,母音,子音,母音,2,VCV,RRL,154,71,112.5,False,True,False,False,同指連打
1778551159_clean,R4,L1,L3,右人差し指,左小指,左中指,n,a,d,子音,母音,子音,1,CVC,RLL,71,149,110.0,False,False,False,False,混合
1778551159_clean,L1,L3,L1,左小指,左中指,左小指,a,d,a,母音,子音,母音,2,VCV,LLL,149,69,109.0,False,False,True,False,同手3連
1778551159_clean,L3,L1,L4,左中指,左小指,左人差し指,d,a,r,子音,母音,子音,1,CVC,LLL,69,109,89.0,False,False,True,False,同手3連
1778551159_clean,L1,L4,L3,左小指,左人差し指,左中指,a,r,e,母音,子音,母音,2,VCV,LLL,109,73,91.0,False,False,True,False,同手3連
1778551159_clean,L4,L3,L4,左人差し指,左中指,左人差し指,r,e,r,子音,母音,子音,1,CVC,LLL,73,127,100.0,False,False,True,False,同手3連
1778551159_clean,L3,L4,R4,左中指,左人差し指,右人差し指,e,r,u,母音,子音,母音,2,VCV,LLR,127,52,89.5,False,False,False,False,混合
1778551159_clean,L4,R4,R3,左人差し指,右人差し指,右中指,r,u,k,子音,母音,子音,1,CVC,LRR,52,79,65.5,False,False,False,False,混合
1778551159_clean,R4,R3,R4,右人差し指,右中指,右人差し指,u,k,y,母音,子音,子音,1,VCC,RRR,79,184,131.5,False,False,True,False,同手3連
1778551159_clean,R3,R4,R2,右中指,右人差し指,右薬指,k,y,o,子音,子音,母音,1,CCV,RRR,184,193,188.5,False,False,True,False,同手3連
1778551159_clean,R4,R2,R4,右人差し指,右薬指,右人差し指,y,o,u,子音,母音,母音,2,CVV,RRR,193,36,114.5,False,False,True,False,同手3連
1778551159_clean,R2,R4,L3,右薬指,右人差し指,左中指,o,u,d,母音,母音,子音,2,VVC,RRL,36,120,78.0,False,False,False,False,混合
1778551159_clean,R4,L3,R2,右人差し指,左中指,右薬指,u,d,o,母音,子音,母音,2,VCV,RLR,120,59,89.5,False,False,False,True,左右交互
1778551159_clean,L3,R2,R4,左中指,右薬指,右人差し指,d,o,u,子音,母音,母音,2,CVV,LRR,59,52,55.5,False,False,False,False,混合
1778551159_clean,R2,R4,L4,右薬指,右人差し指,左人差し指,o,u,r,母音,母音,子音,2,VVC,RRL,52,50,51.0,False,False,False,False,混合
1778551159_clean,R4,L4,R4,右人差し指,左人差し指,右人差し指,u,r,y,母音,子音,子音,1,VCC,RLR,50,79,64.5,False,False,False,True,左右交互
1778551159_clean,L4,R4,R2,左人差し指,右人差し指,右薬指,r,y,o,子音,子音,母音,1,CCV,LRR,79,61,70.0,False,False,False,False,混合
1778551159_clean,R4,R2,R4,右人差し指,右薬指,右人差し指,y,o,h,子音,母音,子音,1,CVC,RRR,61,145,103.0,False,False,True,False,同手3連
1778551159_clean,R2,R4,R3,右薬指,右人差し指,右中指,o,h,i,母音,子音,母音,2,VCV,RRR,145,32,88.5,False,False,True,False,同手3連
1778551159_clean,R4,R3,R4,右人差し指,右中指,右人差し指,h,i,m,子音,母音,子音,1,CVC,RRR,32,84,58.0,False,False,True,False,同手3連
1778551159_clean,R3,R4,L1,右中指,右人差し指,左小指,i,m,a,母音,子音,母音,2,VCV,RRL,84,58,71.0,False,False,False,False,混合
1778551159_clean,R4,L1,L4,右人差し指,左小指,左人差し指,m,a,g,子音,母音,子音,1,CVC,RLL,58,36,47.0,False,False,False,False,混合
1778551159_clean,L1,L4,R2,左小指,左人差し指,右薬指,a,g,o,母音,子音,母音,2,VCV,LLR,36,70,53.0,False,False,False,False,混合
1778551159_clean,L4,R2,R4,左人差し指,右薬指,右人差し指,g,o,m,子音,母音,子音,1,CVC,LRR,70,131,100.5,False,False,False,False,混合
1778551159_clean,R2,R4,L1,右薬指,右人差し指,左小指,o,m,a,母音,子音,母音,2,VCV,RRL,131,53,92.0,False,False,False,False,混合
1778551159_clean,R4,L1,L4,右人差し指,左小指,左人差し指,m,a,g,子音,母音,子音,1,CVC,RLL,53,47,50.0,False,False,False,False,混合
1778551159_clean,L1,L4,R2,左小指,左人差し指,右薬指,a,g,o,母音,子音,母音,2,VCV,LLR,47,69,58.0,False,False,False,False,混合
1778551159_clean,L4,R2,R4,左人差し指,右薬指,右人差し指,g,o,h,子音,母音,子音,1,CVC,LRR,69,22,45.5,False,False,False,False,混合
1778551159_clean,R2,R4,R4,右薬指,右人差し指,右人差し指,o,h,u,母音,子音,母音,2,VCV,RRR,22,47,34.5,False,True,True,False,同指連打
1778551159_clean,R4,R4,R4,右人差し指,右人差し指,右人差し指,h,u,n,子音,母音,子音,1,CVC,RRR,47,152,99.5,False,True,True,False,同指連打
1778551159_clean,R4,R4,L3,右人差し指,右人差し指,左中指,u,n,e,母音,子音,母音,2,VCV,RRL,152,63,107.5,False,True,False,False,同指連打
1778551159_clean,R4,L3,L1,右人差し指,左中指,左小指,n,e,z,子音,母音,子音,1,CVC,RLL,63,90,76.5,False,False,False,False,混合
1778551159_clean,L3,L1,R4,左中指,左小指,右人差し指,e,z,u,母音,子音,母音,2,VCV,LLR,90,76,83.0,False,False,False,False,混合
1778551159_clean,L1,R4,L4,左小指,右人差し指,左人差し指,z,u,r,子音,母音,子音,1,CVC,LRL,76,85,80.5,False,False,False,True,左右交互
1778551159_clean,R4,L4,R4,右人差し指,左人差し指,右人差し指,u,r,u,母音,子音,母音,2,VCV,RLR,85,109,97.0,False,False,False,True,左右交互
1778551159_clean,L4,R4,L1,左人差し指,右人差し指,左小指,r,u,z,子音,母音,子音,1,CVC,LRL,109,96,102.5,False,False,False,True,左右交互
1778551159_clean,R4,L1,R4,右人差し指,左小指,右人差し指,u,z,u,母音,子音,母音,2,VCV,RLR,96,74,85.0,False,False,False,True,左右交互
1778551159_clean,L1,R4,L4,左小指,右人差し指,左人差し指,z,u,r,子音,母音,子音,1,CVC,LRL,74,127,100.5,False,False,False,True,左右交互
1778551159_clean,R4,L4,R4,右人差し指,左人差し指,右人差し指,u,r,u,母音,子音,母音,2,VCV,RLR,127,22,74.5,False,False,False,True,左右交互
1778551159_clean,L4,R4,R2,左人差し指,右人差し指,右薬指,r,u,o,子音,母音,母音,2,CVV,LRR,22,62,42.0,False,False,False,False,混合
1778551159_clean,R4,R2,L2,右人差し指,右薬指,左薬指,u,o,s,母音,母音,子音,2,VVC,RRL,62,110,86.0,False,False,False,False,混合
1778551159_clean,R2,L2,L1,右薬指,左薬指,左小指,o,s,a,母音,子音,母音,2,VCV,RLL,110,45,77.5,False,False,False,False,混合
1778551159_clean,L2,L1,R4,左薬指,左小指,右人差し指,s,a,m,子音,母音,子音,1,CVC,LLR,45,78,61.5,False,False,False,False,混合
1778551159_clean,L1,R4,L3,左小指,右人差し指,左中指,a,m,e,母音,子音,母音,2,VCV,LRL,78,88,83.0,False,False,False,True,左右交互
1778551159_clean,R4,L3,L4,右人差し指,左中指,左人差し指,m,e,r,子音,母音,子音,1,CVC,RLL,88,73,80.5,False,False,False,False,混合
1778551159_clean,L3,L4,R4,左中指,左人差し指,右人差し指,e,r,u,母音,子音,母音,2,VCV,LLR,73,58,65.5,False,False,False,False,混合
1778551159_clean,L4,R4,L4,左人差し指,右人差し指,左人差し指,r,u,r,子音,母音,子音,1,CVC,LRL,58,81,69.5,False,False,False,True,左右交互
1778551159_clean,R4,L4,L3,右人差し指,左人差し指,左中指,u,r,e,母音,子音,母音,2,VCV,RLL,81,59,70.0,False,False,False,False,混合
1778551159_clean,L4,L3,R3,左人差し指,左中指,右中指,r,e,i,子音,母音,母音,2,CVV,LLR,59,63,61.0,False,False,False,False,混合
1778551159_clean,L3,R3,L4,左中指,右中指,左人差し指,e,i,g,母音,母音,子音,2,VVC,LRL,63,122,92.5,False,False,False,True,左右交互
1778551159_clean,R3,L4,L1,右中指,左人差し指,左小指,i,g,a,母音,子音,母音,2,VCV,RLL,122,48,85.0,False,False,False,False,混合
1778551159_clean,L4,L1,R3,左人差し指,左小指,右中指,g,a,i,子音,母音,母音,2,CVV,LLR,48,45,46.5,False,False,False,False,混合
1778551159_clean,L1,R3,R4,左小指,右中指,右人差し指,a,i,n,母音,母音,子音,2,VVC,LRR,45,67,56.0,False,False,False,False,混合
1778551159_clean,R3,R4,L1,右中指,右人差し指,左小指,i,n,a,母音,子音,母音,2,VCV,RRL,67,104,85.5,False,False,False,False,混合
1778551159_clean,R4,L1,R4,右人差し指,左小指,右人差し指,n,a,m,子音,母音,子音,1,CVC,RLR,104,80,92.0,False,False,False,True,左右交互
1778551159_clean,L1,R4,L1,左小指,右人差し指,左小指,a,m,a,母音,子音,母音,2,VCV,LRL,80,86,83.0,False,False,False,True,左右交互
1778551159_clean,R4,L1,R4,右人差し指,左小指,右人差し指,m,a,y,子音,母音,子音,1,CVC,RLR,86,93,89.5,False,False,False,True,左右交互
1778551159_clean,L1,R4,L1,左小指,右人差し指,左小指,a,y,a,母音,子音,母音,2,VCV,LRL,93,72,82.5,False,False,False,True,左右交互
1778551159_clean,R4,L1,L2,右人差し指,左小指,左薬指,y,a,s,子音,母音,子音,1,CVC,RLL,72,152,112.0,False,False,False,False,混合
1778551159_clean,L1,L2,L1,左小指,左薬指,左小指,a,s,a,母音,子音,母音,2,VCV,LLL,152,69,110.5,False,False,True,False,同手3連
1778551159_clean,L2,L1,L2,左薬指,左小指,左薬指,s,a,s,子音,母音,子音,1,CVC,LLL,69,116,92.5,False,False,True,False,同手3連
1778551159_clean,L1,L2,R3,左小指,左薬指,右中指,a,s,i,母音,子音,母音,2,VCV,LLR,116,116,116.0,False,False,False,False,混合
1778551159_clean,L2,R3,R3,左薬指,右中指,右中指,s,i,i,子音,母音,母音,2,CVV,LRR,116,119,117.5,False,True,False,False,同指連打
1778551159_clean,R3,R3,R4,右中指,右中指,右人差し指,i,i,u,母音,母音,母音,3,VVV,RRR,119,89,104.0,False,True,True,False,同指連打
1778551159_clean,R3,R4,L4,右中指,右人差し指,左人差し指,i,u,r,母音,母音,子音,2,VVC,RRL,89,61,75.0,False,False,False,False,混合
1778551159_clean,R4,L4,R2,右人差し指,左人差し指,右薬指,u,r,o,母音,子音,母音,2,VCV,RLR,61,103,82.0,False,False,False,True,左右交互
1778551159_clean,L4,R2,R3,左人差し指,右薬指,右中指,r,o,k,子音,母音,子音,1,CVC,LRR,103,197,150.0,False,False,False,False,混合
1778551159_clean,R2,R3,R2,右薬指,右中指,右薬指,o,k,o,母音,子音,母音,2,VCV,RRR,197,72,134.5,False,False,True,False,同手3連
1778551159_clean,R3,R2,L1,右中指,右薬指,左小指,k,o,a,子音,母音,母音,2,CVV,RRL,72,73,72.5,False,False,False,False,混合
1778551159_clean,R2,L1,R3,右薬指,左小指,右中指,o,a,k,母音,母音,子音,2,VVC,RLR,73,104,88.5,False,False,False,True,左右交互
1778551159_clean,L1,R3,R4,左小指,右中指,右人差し指,a,k,u,母音,子音,母音,2,VCV,LRR,104,86,95.0,False,False,False,False,混合
1778551159_clean,R3,R4,L2,右中指,右人差し指,左薬指,k,u,s,子音,母音,子音,1,CVC,RRL,86,79,82.5,False,False,False,False,混合
1778551159_clean,R4,L2,L3,右人差し指,左薬指,左中指,u,s,e,母音,子音,母音,2,VCV,RLL,79,52,65.5,False,False,False,False,混合
1778551159_clean,L2,L3,R3,左薬指,左中指,右中指,s,e,k,子音,母音,子音,1,CVC,LLR,52,60,56.0,False,False,False,False,混合
1778551159_clean,L3,R3,R4,左中指,右中指,右人差し指,e,k,u,母音,子音,母音,2,VCV,LRR,60,64,62.0,False,False,False,False,混合
1778551159_clean,R3,R4,R1,右中指,右人差し指,右小指,k,u,p,子音,母音,子音,1,CVC,RRR,64,29,46.5,False,False,True,False,同手3連
1778551159_clean,R4,R1,L1,右人差し指,右小指,左小指,u,p,a,母音,子音,母音,2,VCV,RRL,29,116,72.5,False,False,False,False,混合
1778551159_clean,R1,L1,L1,右小指,左小指,左小指,p,a,z,子音,母音,子音,1,CVC,RLL,116,156,136.0,False,True,False,False,同指連打
1778551159_clean,L1,L1,R4,左小指,左小指,右人差し指,a,z,u,母音,子音,母音,2,VCV,LLR,156,76,116.0,False,True,False,False,同指連打
1778551159_clean,L1,R4,L4,左小指,右人差し指,左人差し指,z,u,r,子音,母音,子音,1,CVC,LRL,76,77,76.5,False,False,False,True,左右交互
1778551159_clean,R4,L4,R4,右人差し指,左人差し指,右人差し指,u,r,u,母音,子音,母音,2,VCV,RLR,77,95,86.0,False,False,False,True,左右交互
1778551159_clean,L4,R4,L4,左人差し指,右人差し指,左人差し指,r,u,t,子音,母音,子音,1,CVC,LRL,95,50,72.5,False,False,False,True,左右交互
1778551159_clean,R4,L4,L1,右人差し指,左人差し指,左小指,u,t,a,母音,子音,母音,2,VCV,RLL,50,73,61.5,False,False,False,False,混合
1778551159_clean,L4,L1,R4,左人差し指,左小指,右人差し指,t,a,n,子音,母音,子音,1,CVC,LLR,73,55,64.0,False,False,False,False,混合
1778551159_clean,L1,R4,R1,左小指,右人差し指,右小指,a,n,p,母音,子音,子音,1,VCC,LRR,55,157,106.0,False,False,False,False,混合
1778551159_clean,R4,R1,R2,右人差し指,右小指,右薬指,n,p,o,子音,子音,母音,1,CCV,RRR,157,50,103.5,False,False,True,False,同手3連
1778551159_clean,R1,R2,R1,右小指,右薬指,右小指,p,o,p,子音,母音,子音,1,CVC,RRR,50,192,121.0,False,False,True,False,同手3連
1778551159_clean,R2,R1,R2,右薬指,右小指,右薬指,o,p,o,母音,子音,母音,2,VCV,RRR,192,30,111.0,False,False,True,False,同手3連
1778551159_clean,R1,R2,L2,右小指,右薬指,左薬指,p,o,s,子音,母音,子音,1,CVC,RRL,30,22,26.0,False,False,False,False,混合
1778551159_clean,R2,L2,R4,右薬指,左薬指,右人差し指,o,s,y,母音,子音,子音,1,VCC,RLR,22,77,49.5,False,False,False,True,左右交互
1778551159_clean,L2,R4,L1,左薬指,右人差し指,左小指,s,y,a,子音,子音,母音,1,CCV,LRL,77,99,88.0,False,False,False,True,左右交互
1778551159_clean,R4,L1,L4,右人差し指,左小指,左人差し指,y,a,g,子音,母音,子音,1,CVC,RLL,99,160,129.5,False,False,False,False,混合
1778551159_clean,L1,L4,L1,左小指,左人差し指,左小指,a,g,a,母音,子音,母音,2,VCV,LLL,160,68,114.0,False,False,True,False,同手3連
1778551159_clean,L4,L1,R4,左人差し指,左小指,右人差し指,g,a,m,子音,母音,子音,1,CVC,LLR,68,62,65.0,False,False,False,False,混合
1778551159_clean,L1,R4,R4,左小指,右人差し指,右人差し指,a,m,u,母音,子音,母音,2,VCV,LRR,62,144,103.0,False,True,False,False,同指連打
1778551159_clean,R4,R4,R3,右人差し指,右人差し指,右中指,m,u,k,子音,母音,子音,1,CVC,RRR,144,165,154.5,False,True,True,False,同指連打
1778551159_clean,R4,R3,L1,右人差し指,右中指,左小指,u,k,a,母音,子音,母音,2,VCV,RRL,165,109,137.0,False,False,False,False,混合
1778551159_clean,R3,L1,L1,右中指,左小指,左小指,k,a,z,子音,母音,子音,1,CVC,RLL,109,124,116.5,False,True,False,False,同指連打
1778551159_clean,L1,L1,R2,左小指,左小指,右薬指,a,z,o,母音,子音,母音,2,VCV,LLR,124,55,89.5,False,True,False,False,同指連打
1778551159_clean,L1,R2,L3,左小指,右薬指,左中指,z,o,e,子音,母音,母音,2,CVV,LRL,55,125,90.0,False,False,False,True,左右交互
1778551159_clean,R2,L3,L4,右薬指,左中指,左人差し指,o,e,r,母音,母音,子音,2,VVC,RLL,125,70,97.5,False,False,False,False,混合
1778551159_clean,L3,L4,R4,左中指,左人差し指,右人差し指,e,r,u,母音,子音,母音,2,VCV,LLR,70,51,60.5,False,False,False,False,混合
1778551159_clean,L4,R4,R3,左人差し指,右人差し指,右中指,r,u,i,子音,母音,母音,2,CVV,LRR,51,88,69.5,False,False,False,False,混合
1778551159_clean,R4,R3,L4,右人差し指,右中指,左人差し指,u,i,r,母音,母音,子音,2,VVC,RRL,88,110,99.0,False,False,False,False,混合
1778551159_clean,R3,L4,R4,右中指,左人差し指,右人差し指,i,r,u,母音,子音,母音,2,VCV,RLR,110,106,108.0,False,False,False,True,左右交互
1778551159_clean,L4,R4,R3,左人差し指,右人差し指,右中指,r,u,k,子音,母音,子音,1,CVC,LRR,106,149,127.5,False,False,False,False,混合
1778551159_clean,R4,R3,L1,右人差し指,右中指,左小指,u,k,a,母音,子音,母音,2,VCV,RRL,149,68,108.5,False,False,False,False,混合
1778551159_clean,R3,L1,R2,右中指,左小指,右薬指,k,a,o,子音,母音,母音,2,CVV,RLR,68,167,117.5,False,False,False,True,左右交互
1778551159_clean,L1,R2,L4,左小指,右薬指,左人差し指,a,o,t,母音,母音,子音,2,VVC,LRL,167,236,201.5,False,False,False,True,左右交互
1778551159_clean,R2,L4,R2,右薬指,左人差し指,右薬指,o,t,o,母音,子音,母音,2,VCV,RLR,236,99,167.5,False,False,False,True,左右交互
1778551159_clean,L4,R2,L2,左人差し指,右薬指,左薬指,t,o,s,子音,母音,子音,1,CVC,LRL,99,139,119.0,False,False,False,True,左右交互
1778551159_clean,R2,L2,L3,右薬指,左薬指,左中指,o,s,e,母音,子音,母音,2,VCV,RLL,139,59,99.0,False,False,False,False,混合
1778551159_clean,L2,L3,R3,左薬指,左中指,右中指,s,e,i,子音,母音,母音,2,CVV,LLR,59,39,49.0,False,False,False,False,混合
1778551159_clean,L3,R3,R4,左中指,右中指,右人差し指,e,i,j,母音,母音,子音,2,VVC,LRR,39,147,93.0,False,False,False,False,混合
1778551159_clean,R3,R4,R3,右中指,右人差し指,右中指,i,j,i,母音,子音,母音,2,VCV,RRR,147,63,105.0,False,False,True,False,同手3連
1778551159_clean,R4,R3,L4,右人差し指,右中指,左人差し指,j,i,t,子音,母音,子音,1,CVC,RRL,63,87,75.0,False,False,False,False,混合
1778551159_clean,R3,L4,R4,右中指,左人差し指,右人差し指,i,t,u,母音,子音,母音,2,VCV,RLR,87,112,99.5,False,False,False,True,左右交互
1778551159_clean,L4,R4,L2,左人差し指,右人差し指,左薬指,t,u,s,子音,母音,子音,1,CVC,LRL,112,119,115.5,False,False,False,True,左右交互
1778551159_clean,R4,L2,L1,右人差し指,左薬指,左小指,u,s,a,母音,子音,母音,2,VCV,RLL,119,58,88.5,False,False,False,False,混合
1778551159_clean,L2,L1,L4,左薬指,左小指,左人差し指,s,a,r,子音,母音,子音,1,CVC,LLL,58,87,72.5,False,False,True,False,同手3連
1778551159_clean,L1,L4,L1,左小指,左人差し指,左小指,a,r,a,母音,子音,母音,2,VCV,LLL,87,16,51.5,False,False,True,False,同手3連
1778551159_clean,L4,L1,L1,左人差し指,左小指,左小指,r,a,a,子音,母音,母音,2,CVV,LLL,16,39,27.5,False,True,True,False,同指連打
1778551159_clean,L1,L1,L4,左小指,左小指,左人差し指,a,a,t,母音,母音,子音,2,VVC,LLL,39,53,46.0,False,True,True,False,同指連打
1778551159_clean,L1,L4,L3,左小指,左人差し指,左中指,a,t,e,母音,子音,母音,2,VCV,LLL,53,97,75.0,False,False,True,False,同手3連
1778551159_clean,L4,L3,R4,左人差し指,左中指,右人差し指,t,e,n,子音,母音,子音,1,CVC,LLR,97,147,122.0,False,False,False,False,混合
1778551159_clean,L3,R4,L4,左中指,右人差し指,左人差し指,e,n,r,母音,子音,子音,1,VCC,LRL,147,67,107.0,False,False,False,True,左右交互
1778551159_clean,R4,L4,L1,右人差し指,左人差し指,左小指,n,r,a,子音,子音,母音,1,CCV,RLL,67,56,61.5,False,False,False,False,混合
1778551159_clean,L4,L1,R4,左人差し指,左小指,右人差し指,r,a,n,子音,母音,子音,1,CVC,LLR,56,76,66.0,False,False,False,False,混合
1778551159_clean,L1,R4,L1,左小指,右人差し指,左小指,a,n,a,母音,子音,母音,2,VCV,LRL,76,77,76.5,False,False,False,True,左右交互
1778551159_clean,R4,L1,R3,右人差し指,左小指,右中指,n,a,i,子音,母音,母音,2,CVV,RLR,77,99,88.0,False,False,False,True,左右交互
1778551159_clean,L1,R3,L2,左小指,右中指,左薬指,a,i,s,母音,母音,子音,2,VVC,LRL,99,132,115.5,False,False,False,True,左右交互
1778551159_clean,R3,L2,R4,右中指,左薬指,右人差し指,i,s,u,母音,子音,母音,2,VCV,RLR,132,87,109.5,False,False,False,True,左右交互
1778551159_clean,L2,R4,L4,左薬指,右人差し指,左人差し指,s,u,t,子音,母音,子音,1,CVC,LRL,87,84,85.5,False,False,False,True,左右交互
1778551159_clean,R4,L4,L1,右人差し指,左人差し指,左小指,u,t,a,母音,子音,母音,2,VCV,RLL,84,50,67.0,False,False,False,False,混合
1778551159_clean,L4,L1,R4,左人差し指,左小指,右人差し指,t,a,j,子音,母音,子音,1,CVC,LLR,50,49,49.5,False,False,False,False,混合
1778551159_clean,L1,R4,R3,左小指,右人差し指,右中指,a,j,i,母音,子音,母音,2,VCV,LRR,49,69,59.0,False,False,False,False,混合
1778551159_clean,R4,R3,R2,右人差し指,右中指,右薬指,j,i,o,子音,母音,母音,2,CVV,RRR,69,64,66.5,False,False,True,False,同手3連
1778551159_clean,R3,R2,R3,右中指,右薬指,右中指,i,o,k,母音,母音,子音,2,VVC,RRR,64,69,66.5,False,False,True,False,同手3連
1778551159_clean,R2,R3,R4,右薬指,右中指,右人差し指,o,k,u,母音,子音,母音,2,VCV,RRR,69,75,72.0,False,False,True,False,同手3連
1778551159_clean,R3,R4,R4,右中指,右人差し指,右人差し指,k,u,m,子音,母音,子音,1,CVC,RRR,75,180,127.5,False,True,True,False,同指連打
1778551159_clean,R4,R4,L1,右人差し指,右人差し指,左小指,u,m,a,母音,子音,母音,2,VCV,RRL,180,61,120.5,False,True,False,False,同指連打
1778551159_clean,R4,L1,R4,右人差し指,左小指,右人差し指,m,a,n,子音,母音,子音,1,CVC,RLR,61,73,67.0,False,False,False,True,左右交互
1778551159_clean,L1,R4,L1,左小指,右人差し指,左小指,a,n,a,母音,子音,母音,2,VCV,LRL,73,76,74.5,False,False,False,True,左右交互
1778551159_clean,R4,L1,R3,右人差し指,左小指,右中指,n,a,k,子音,母音,子音,1,CVC,RLR,76,118,97.0,False,False,False,True,左右交互
1778551159_clean,L1,R3,R4,左小指,右中指,右人差し指,a,k,u,母音,子音,母音,2,VCV,LRR,118,68,93.0,False,False,False,False,混合
1778551159_clean,R3,R4,R3,右中指,右人差し指,右中指,k,u,k,子音,母音,子音,1,CVC,RRR,68,43,55.5,False,False,True,False,同手3連
1778551159_clean,R4,R3,R4,右人差し指,右中指,右人差し指,u,k,y,母音,子音,子音,1,VCC,RRR,43,160,101.5,False,False,True,False,同手3連
1778551159_clean,R3,R4,R2,右中指,右人差し指,右薬指,k,y,o,子音,子音,母音,1,CCV,RRR,160,183,171.5,False,False,True,False,同手3連
1778551159_clean,R4,R2,R4,右人差し指,右薬指,右人差し指,y,o,u,子音,母音,母音,2,CVV,RRR,183,45,114.0,False,False,True,False,同手3連
1778551159_clean,R2,R4,R3,右薬指,右人差し指,右中指,o,u,i,母音,母音,母音,3,VVV,RRR,45,73,59.0,False,False,True,False,同手3連
1778551159_clean,R4,R3,L4,右人差し指,右中指,左人差し指,u,i,t,母音,母音,子音,2,VVC,RRL,73,76,74.5,False,False,False,False,混合
1778551159_clean,R3,L4,R4,右中指,左人差し指,右人差し指,i,t,u,母音,子音,母音,2,VCV,RLR,76,42,59.0,False,False,False,True,左右交互
1778551159_clean,L4,R4,R3,左人差し指,右人差し指,右中指,t,u,k,子音,母音,子音,1,CVC,LRR,42,132,87.0,False,False,False,False,混合
1778551159_clean,R4,R3,L1,右人差し指,右中指,左小指,u,k,a,母音,子音,母音,2,VCV,RRL,132,89,110.5,False,False,False,False,混合
1778551159_clean,R3,L1,R4,右中指,左小指,右人差し指,k,a,u,子音,母音,母音,2,CVV,RLR,89,62,75.5,False,False,False,True,左右交互
1778551159_clean,L1,R4,R4,左小指,右人差し指,右人差し指,a,u,y,母音,母音,子音,2,VVC,LRR,62,84,73.0,False,True,False,False,同指連打
1778551159_clean,R4,R4,R4,右人差し指,右人差し指,右人差し指,u,y,u,母音,子音,母音,2,VCV,RRR,84,52,68.0,False,True,True,False,同指連打
